Ct OIII SII NII OII Ha Hb
33282 9.9550E+32 4.8776E+36 5.6012E+35 5.6949E+36 1.3629E+37 4.8233E+36
33283 4.5208E+36 4.5729E+36 1.2393E+37 8.4741E+36 1.3271E+37 4.7436E+36
33284 8.0628E+35 5.2733E+36 1.1943E+37 6.7388E+36 1.5342E+37 5.4299E+36
33285 1.0414E+36 8.7518E+35 1.0120E+35 2.2227E+36 2.6105E+36 9.3845E+35
33286 4.6415E+32 5.4071E+35 1.1542E+36 5.4738E+35 3.0068E+36 1.0716E+36
33287 5.3699E+36 3.3197E+36 1.7104E+36 7.3478E+36 9.8893E+36 3.5444E+36
33288 1.3233E+36 1.1573E+36 1.3346E+35 2.8938E+36 3.4359E+36 1.2336E+36
33289 5.4467E+35 1.0895E+36 9.8947E+35 2.0949E+36 4.0291E+36 1.4338E+36
33290 1.1818E+36 4.4630E+36 1.1719E+36 8.0114E+36 1.2099E+37 4.3151E+36
33291 5.8327E+32 9.0899E+35 1.9140E+36 8.8423E+35 4.5323E+36 1.6023E+36
33292 5.7352E+36 4.1483E+36 2.1167E+36 9.1739E+36 1.1498E+37 4.1203E+36
33293 4.4872E+36 2.2284E+36 3.6187E+35 4.9916E+36 7.0588E+36 2.5301E+36
33294 1.6557E+36 1.5343E+36 1.7622E+35 3.7728E+36 4.5060E+36 1.6163E+36
33295 6.2236E+32 1.1746E+36 2.4531E+36 1.1176E+36 5.5953E+36 1.9742E+36
33296 2.0120E+36 2.0181E+36 2.3032E+35 4.8779E+36 5.8052E+36 2.0811E+36
33297 5.9087E+36 5.2198E+36 2.5781E+36 1.1195E+37 1.3151E+37 4.7073E+36
33298 6.4608E+32 1.5168E+36 3.1400E+36 1.4110E+36 6.9392E+36 2.4458E+36
33299 3.4611E+36 5.4721E+36 1.4689E+37 9.6835E+36 1.4268E+37 5.1005E+36
33300 1.3037E+36 6.1962E+35 1.2521E+36 1.6519E+36 2.5404E+36 9.1443E+35
33301 1.4330E+36 8.0315E+36 6.7473E+35 1.3983E+37 1.4300E+37 5.1104E+36
33302 2.7357E+36 4.8603E+36 2.2612E+37 7.5425E+36 1.4316E+37 5.1112E+36
33303 5.6507E+36 3.4094E+36 3.1366E+35 7.7746E+36 9.8567E+36 3.5341E+36
33304 7.1395E+35 6.3472E+35 1.2756E+36 1.8475E+36 2.5709E+36 9.2645E+35
33305 2.3777E+36 2.6649E+36 3.0078E+35 6.3245E+36 7.3834E+36 2.6460E+36
33306 6.6184E+32 2.3760E+36 4.8308E+36 2.1345E+36 1.0152E+37 3.5767E+36
33307 2.3508E+35 4.0076E+35 4.3283E+34 1.0213E+36 1.1598E+36 4.2109E+35
33308 4.3186E+35 2.2710E+35 1.4161E+36 5.0803E+35 1.1590E+36 4.1794E+35
33309 6.8392E+35 5.0748E+36 1.2719E+37 7.8467E+36 1.4601E+37 5.2075E+36
33310 2.7340E+36 3.6334E+36 4.0107E+35 8.4278E+36 9.3944E+36 3.3664E+36
33311 4.7491E+36 4.6863E+36 8.6290E+35 1.2061E+37 1.2679E+37 4.5537E+36
33312 6.6354E+32 2.8964E+36 5.8319E+36 2.5784E+36 1.1928E+37 4.2027E+36
33313 9.9046E+35 4.9420E+36 1.4132E+36 1.0571E+37 1.2962E+37 4.6481E+36
33314 5.2090E+35 9.4680E+35 1.0200E+35 2.3222E+36 2.6853E+36 9.6539E+35
33315 2.4643E+36 4.6489E+36 1.5048E+36 1.2206E+37 1.2716E+37 4.5684E+36
33316 9.5886E+35 5.3532E+35 3.3204E+36 1.1483E+36 2.7376E+36 9.8142E+35
33317 1.1734E+35 2.2959E+35 6.4668E+35 3.9693E+35 1.1895E+36 4.2824E+35
33318 2.9415E+36 4.7766E+36 5.0819E+35 1.0754E+37 1.1248E+37 4.0308E+36
33319 6.6402E+32 3.3770E+36 6.7387E+36 3.0007E+36 1.3409E+37 4.7253E+36
33320 6.5893E+35 1.2510E+36 1.3449E+35 3.0164E+36 3.5221E+36 1.2642E+36
33321 9.9563E+32 5.9066E+36 6.6713E+35 6.8847E+36 1.5569E+37 5.5088E+36
33322 1.2164E+36 7.0681E+35 4.3740E+36 1.4923E+36 3.6090E+36 1.2926E+36
33323 1.7883E+36 5.2056E+36 1.4197E+37 9.6148E+36 1.4316E+37 5.1202E+36
33324 3.0180E+36 5.9102E+36 5.9945E+35 1.2752E+37 1.2641E+37 4.5295E+36
33325 6.6421E+32 4.2016E+36 8.2361E+36 3.7577E+36 1.5522E+37 5.4694E+36
33326 8.1883E+35 1.6560E+36 1.7733E+35 3.9128E+36 4.6071E+36 1.6519E+36
33327 1.5195E+36 9.3575E+35 5.7720E+36 1.9441E+36 4.7400E+36 1.6964E+36
33328 6.6986E+35 1.4382E+36 1.2989E+36 2.7158E+36 5.1683E+36 1.8390E+36
33329 1.1975E+36 5.3246E+36 1.3487E+36 9.2556E+36 1.3504E+37 4.8162E+36
33330 9.4610E+35 3.6691E+36 2.9808E+37 4.7393E+36 1.4483E+37 5.1540E+36
33331 1.8642E+36 1.2500E+36 7.6681E+36 2.5579E+36 6.1973E+36 2.2170E+36
33332 1.7231E+35 1.9767E+35 2.1144E+36 3.8608E+35 1.2614E+36 4.5392E+35
33333 1.1114E+36 2.6601E+36 2.8068E+35 6.0296E+36 7.0828E+36 2.5368E+36
33334 2.9359E+35 3.5104E+35 3.7411E+36 6.6310E+35 2.2470E+36 8.0414E+35
33335 4.9640E+36 2.6318E+36 4.2934E+35 5.9242E+36 8.1106E+36 2.9075E+36
33336 4.6943E+35 6.1076E+35 6.4711E+36 1.1055E+36 3.9182E+36 1.3981E+36
33337 5.6622E+36 7.0473E+36 5.2681E+36 1.2050E+37 1.4908E+37 5.2921E+36
33338 5.7802E+35 8.0747E+35 8.5108E+36 1.4248E+36 5.1459E+36 1.8344E+36
33339 6.7354E+35 1.0183E+36 1.0663E+37 1.7562E+36 6.3994E+36 2.2800E+36
33340 2.1382E+36 1.5705E+36 9.5628E+36 3.1755E+36 7.5642E+36 2.7055E+36
33341 1.2096E+36 3.1557E+36 3.2964E+35 7.0285E+36 8.1666E+36 2.9245E+36
33342 7.7025E+35 1.2999E+36 1.3457E+37 2.1842E+36 7.9369E+36 2.8268E+36
33343 8.6348E+35 1.7180E+36 1.7400E+37 2.7999E+36 9.8828E+36 3.5194E+36
33344 5.1829E+35 2.4835E+35 8.8624E+35 6.3306E+35 1.1099E+36 4.0134E+35
33345 9.1607E+35 2.1783E+36 2.1364E+37 3.4412E+36 1.1572E+37 4.1213E+36
33346 1.3321E+36 4.0964E+36 4.1765E+35 8.8461E+36 9.9521E+36 3.5636E+36
33347 1.6646E+36 8.1895E+35 1.6524E+36 2.1549E+36 3.3455E+36 1.2030E+36
33348 2.4420E+36 2.0903E+36 1.2515E+37 4.1709E+36 9.4612E+36 3.3840E+36
33349 6.0376E+36 4.2621E+36 3.8843E+35 9.7049E+36 1.1474E+37 4.1129E+36
33350 9.3941E+35 2.6907E+36 2.5216E+37 4.0797E+36 1.2982E+37 4.6242E+36
33351 9.0820E+35 8.3870E+35 1.6829E+36 2.4021E+36 3.3812E+36 1.2168E+36
33352 1.3865E+36 4.8597E+36 4.8351E+35 1.0231E+37 1.1159E+37 3.9958E+36
33353 2.6323E+36 2.7112E+36 1.5749E+37 5.3122E+36 1.1244E+37 4.0222E+36
33354 1.3936E+36 4.5625E+36 2.1577E+37 7.3241E+36 1.4375E+37 5.1325E+36
33355 1.4235E+36 6.0333E+36 5.7364E+35 1.2143E+37 1.2655E+37 4.5311E+36
33356 2.7106E+36 3.3463E+36 1.8632E+37 6.3539E+36 1.2615E+37 4.5127E+36
33357 3.3866E+35 3.3618E+36 2.5186E+37 3.5275E+36 1.4774E+37 5.2372E+36
33358 2.3384E+35 2.3095E+35 1.4286E+36 5.5903E+35 1.1826E+36 4.2757E+35
33359 7.0180E+34 2.1007E+35 2.0035E+36 3.1987E+35 1.4076E+36 5.0531E+35
33360 2.6762E+35 5.5352E+35 1.5609E+36 9.2876E+35 2.5645E+36 9.1177E+35
33361 1.1814E+35 3.7189E+35 3.5383E+36 5.4769E+35 2.4617E+36 8.7799E+35
33362 1.4138E+36 7.9734E+36 1.1896E+36 1.3778E+37 1.4304E+37 5.1111E+36
33363 1.8527E+35 6.4490E+35 6.0918E+36 9.0743E+35 4.2349E+36 1.5056E+36
33364 1.2295E+35 2.8181E+35 8.9316E+35 6.3145E+35 1.2633E+36 4.5754E+35
33365 5.1564E+35 5.4387E+35 3.3486E+36 1.2572E+36 2.7780E+36 9.9664E+35
33366 2.3267E+35 3.9872E+35 7.6499E+34 1.0087E+36 1.1625E+36 4.2199E+35
33367 2.2491E+35 8.5088E+35 7.9750E+36 1.1628E+36 5.5336E+36 1.9655E+36
33368 2.5919E+35 1.0775E+36 9.9938E+36 1.4318E+36 6.8944E+36 2.4476E+36
33369 6.5119E+35 7.1780E+35 4.4085E+36 1.6271E+36 3.6580E+36 1.3107E+36
33370 5.1528E+35 9.4184E+35 1.8025E+35 2.2925E+36 2.6919E+36 9.6764E+35
33371 2.8352E+35 1.2885E+36 1.1814E+37 1.6735E+36 8.0743E+36 2.8657E+36
33372 3.1146E+35 1.6487E+36 1.4770E+37 2.0714E+36 9.8584E+36 3.4983E+36
33373 3.2990E+35 2.1183E+36 1.8309E+37 2.5669E+36 1.1746E+37 4.1682E+36
33374 3.3682E+35 2.5883E+36 2.1467E+37 3.0290E+36 1.3195E+37 4.6833E+36
33375 8.0792E+35 9.4927E+35 5.8075E+36 2.1041E+36 4.8017E+36 1.7188E+36
33376 6.5165E+35 1.2444E+36 2.3763E+35 2.9773E+36 3.5309E+36 1.2672E+36
33377 8.0397E+35 1.9118E+36 1.7083E+36 3.5319E+36 6.6299E+36 2.3597E+36
33378 2.8349E+35 2.5378E+35 8.9926E+35 7.0496E+35 1.1311E+36 4.1026E+35
33379 7.9340E+35 3.3749E+35 2.9679E+35 7.3792E+35 1.2849E+36 4.6319E+35
33380 9.5817E+35 1.2159E+36 7.3986E+36 2.6386E+36 6.0566E+36 2.1667E+36
33381 5.6003E+36 3.3931E+36 5.5471E+35 7.6977E+36 9.8607E+36 3.5353E+36
33382 8.0954E+35 1.6473E+36 3.1331E+35 3.8615E+36 4.6188E+36 1.6559E+36
33383 1.1706E+36 1.7447E+36 1.0454E+37 3.6559E+36 8.2954E+36 2.9662E+36
33384 1.1611E+36 5.8696E+35 2.0853E+36 1.4408E+36 2.6156E+36 9.4007E+35
33385 6.2183E+36 5.3504E+36 4.7214E+35 1.1799E+37 1.3130E+37 4.7007E+36
33386 1.0974E+36 2.6429E+36 4.9529E+35 5.9428E+36 7.0937E+36 2.5403E+36
33387 2.0953E+36 1.0846E+36 2.1840E+36 2.8165E+36 4.3907E+36 1.5778E+36
33388 1.2416E+36 2.0102E+36 1.1919E+37 4.1485E+36 9.2725E+36 3.3154E+36
33389 3.6174E+36 5.6904E+36 2.2860E+37 7.6465E+36 1.4931E+37 5.2971E+36
33390 1.1941E+36 3.1345E+36 5.8152E+35 6.9253E+36 8.1775E+36 2.9279E+36
33391 5.0173E+32 4.0387E+36 1.3248E+37 2.9158E+36 1.7386E+37 6.0690E+36
33392 1.1365E+36 1.1098E+36 2.2214E+36 3.1199E+36 4.4340E+36 1.5941E+36
33393 4.2490E+35 9.6257E+35 2.7016E+36 1.5666E+36 4.2305E+36 1.5015E+36
33394 1.3436E+36 2.6588E+36 1.5244E+37 5.2908E+36 1.1254E+37 4.0239E+36
33395 5.5876E+35 2.8293E+35 1.3651E+36 4.8549E+35 1.3785E+36 4.9449E+35
33396 2.6905E+35 6.6282E+35 2.0969E+36 1.4257E+36 2.8779E+36 1.0322E+36
33397 1.3145E+36 4.0668E+36 7.3638E+35 8.7120E+36 9.9610E+36 3.5662E+36
33398 5.2216E+36 6.7904E+36 8.9517E+36 1.1120E+37 1.4907E+37 5.2921E+36
33399 1.5703E+32 1.5023E+35 5.6840E+35 1.3392E+35 1.3573E+36 5.0308E+35
33400 1.3828E+36 3.3121E+36 1.8147E+37 6.3063E+36 1.2745E+37 4.5573E+36
33401 1.3680E+36 4.8236E+36 8.5231E+35 1.0075E+37 1.1167E+37 3.9979E+36
33402 9.7840E+35 5.0182E+35 2.4280E+36 8.4361E+35 2.3691E+36 8.4612E+35
33403 9.5936E+35 2.7472E+36 2.3938E+36 4.9031E+36 8.9494E+36 3.1870E+36
33404 3.5044E+32 4.4653E+35 1.6662E+36 3.7652E+35 3.0644E+36 1.0889E+36
33405 1.4044E+36 5.9884E+36 1.0112E+36 1.1959E+37 1.2661E+37 4.5328E+36
33406 1.6166E+36 8.7025E+35 4.2422E+36 1.4367E+36 4.0186E+36 1.4332E+36
33407 6.3141E+35 5.9941E+35 2.1162E+36 1.5983E+36 2.6500E+36 9.5337E+35
33408 4.3991E+32 7.4763E+35 2.7522E+36 6.0413E+35 4.6369E+36 1.6349E+36
33409 2.0295E+36 1.1476E+36 5.6269E+36 1.8842E+36 5.2173E+36 1.8604E+36
33410 1.8290E+36 7.9240E+35 7.0131E+35 1.6916E+36 2.8578E+36 1.0240E+36
33411 4.6953E+32 9.6430E+35 3.5211E+36 7.6123E+35 5.7361E+36 2.0186E+36
33412 5.9831E+36 4.2404E+36 6.8673E+35 9.6068E+36 1.1475E+37 4.1132E+36
33413 2.4030E+36 1.4411E+36 7.1048E+36 2.3614E+36 6.4317E+36 2.2935E+36
33414 4.8764E+32 1.2431E+36 4.4989E+36 9.5822E+35 7.1280E+36 2.5058E+36
33415 2.9416E+36 2.0003E+36 9.9228E+36 3.2910E+36 8.5121E+36 3.0361E+36
33416 5.2798E+36 9.4726E+36 1.2198E+36 1.3884E+37 1.5010E+37 5.3062E+36
33417 3.5231E+32 8.3452E+36 8.4372E+35 6.8993E+36 1.8750E+37 6.4366E+36
33418 7.6047E+35 4.4738E+35 6.6973E+34 7.8772E+35 1.3945E+36 4.9636E+35
33419 1.3294E+36 7.9384E+35 1.1955E+35 1.3777E+36 2.3541E+36 8.3574E+35
33420 4.9857E+32 1.7673E+36 6.3080E+36 1.3229E+36 9.6445E+36 3.3887E+36
33421 2.2043E+36 1.3784E+36 2.0982E+35 2.3672E+36 3.9319E+36 1.3962E+36
33422 1.4788E+36 7.7549E+35 2.7501E+36 1.8769E+36 3.4461E+36 1.2373E+36
33423 3.2773E+36 2.5474E+36 1.2619E+37 4.2234E+36 1.0207E+37 3.6417E+36
33424 2.7807E+36 1.8194E+36 2.7901E+35 3.1209E+36 5.0703E+36 1.8015E+36
33425 1.2725E+32 3.3262E+35 3.7424E+34 3.2479E+35 1.7619E+36 6.1506E+35
33426 2.5934E+36 1.4470E+36 2.9034E+36 3.7118E+36 5.7390E+36 2.0613E+36
33427 3.3661E+36 2.3384E+36 3.6127E+35 4.0228E+36 6.3353E+36 2.2524E+36
33428 5.0069E+32 2.1471E+36 7.5947E+36 1.5898E+36 1.1337E+37 3.9835E+36
33429 1.8953E+36 3.9863E+36 3.1811E+37 5.0367E+36 1.4414E+37 5.1318E+36
33430 4.2558E+36 3.3840E+36 5.2759E+35 5.9033E+36 8.5789E+36 3.0534E+36
33431 3.4947E+36 3.2038E+36 1.5671E+37 5.3344E+36 1.1824E+37 4.2196E+36
33432 4.7802E+36 4.3705E+36 6.8112E+35 7.7299E+36 1.0312E+37 3.6728E+36
33433 5.1941E+35 1.2705E+36 3.5418E+36 2.0262E+36 5.4348E+36 1.9288E+36
33434 1.5694E+36 1.7845E+36 3.5375E+36 4.8360E+36 6.8609E+36 2.4641E+36
33435 2.6402E+32 9.7743E+35 1.0872E+35 9.1298E+35 3.7086E+36 1.2704E+36
33436 5.0373E+36 5.1908E+36 8.0296E+35 9.2464E+36 1.1494E+37 4.0954E+36
33437 3.3800E+35 8.7399E+35 2.7576E+36 1.8440E+36 3.7614E+36 1.3471E+36
33438 5.2454E+36 6.7898E+36 1.0157E+36 1.1935E+37 1.3273E+37 4.7290E+36
33439 7.4461E+35 3.2714E+35 5.0927E+35 6.8427E+35 1.3022E+36 4.6900E+35
33440 5.0155E+32 2.7340E+36 9.5388E+36 2.0193E+36 1.3643E+37 4.7946E+36
33441 3.2311E+35 1.9587E+35 2.1148E+36 3.5730E+35 1.2345E+36 4.4326E+35
33442 3.5907E+36 3.9302E+36 1.8685E+37 6.4559E+36 1.3175E+37 4.7015E+36
33443 3.1934E+32 1.6386E+36 1.8047E+35 1.4822E+36 5.4165E+36 1.8570E+36
33444 3.3602E+32 2.1174E+36 2.3187E+35 1.8827E+36 6.5894E+36 2.2635E+36
33445 5.0171E+32 3.2937E+36 1.1319E+37 2.4549E+36 1.5410E+37 5.4154E+36
33446 5.5295E+35 3.4810E+35 3.7429E+36 6.1555E+35 2.2074E+36 7.8925E+35
33447 8.0097E+35 7.9169E+35 2.7898E+36 2.0744E+36 3.4870E+36 1.2528E+36
33448 3.4772E+32 3.0003E+36 3.2568E+35 2.6040E+36 8.6806E+36 2.9922E+36
33449 1.0252E+36 3.3882E+36 2.8837E+36 5.9070E+36 1.0478E+37 3.7327E+36
33450 8.9249E+35 6.0657E+35 6.4863E+36 1.0353E+36 3.8577E+36 1.3763E+36
33451 2.3514E+36 1.0434E+36 9.2805E+35 2.2146E+36 3.7100E+36 1.3287E+36
33452 3.5122E+32 3.9783E+36 4.2824E+35 3.3960E+36 1.0883E+37 3.7631E+36
33453 1.1073E+36 8.0293E+35 8.5482E+36 1.3452E+36 5.0687E+36 1.8070E+36
33454 3.5750E+32 8.4471E+36 4.8070E+35 7.0511E+36 1.8754E+37 6.4385E+36
33455 6.7725E+35 8.1646E+36 1.0928E+36 1.1471E+37 1.4657E+37 5.2162E+36
33456 3.5200E+32 4.8355E+36 5.1688E+35 4.0990E+36 1.2690E+37 4.3963E+36
33457 6.1629E+36 5.3269E+36 8.3524E+35 1.1689E+37 1.3134E+37 4.7018E+36
33458 1.3470E+36 1.0736E+36 1.1346E+37 1.7667E+36 6.6279E+36 2.3618E+36
33459 6.5955E+35 8.0394E+36 1.9093E+36 1.1133E+37 1.4663E+37 5.2173E+36
33460 2.9339E+36 7.9148E+36 2.1735E+36 1.4067E+37 1.4180E+37 5.0688E+36
33461 1.5228E+36 1.3324E+36 1.3958E+37 2.1666E+36 7.9794E+36 2.8430E+36
33462 1.8560E+36 1.0269E+36 3.6327E+36 2.4501E+36 4.5242E+36 1.6233E+36
33463 3.5225E+32 5.9422E+36 6.2923E+35 5.0367E+36 1.4796E+37 5.1343E+36
33464 1.2532E+35 4.4816E+35 1.3568E+35 8.7739E+35 1.3073E+36 4.7122E+35
33465 3.3719E+36 2.2613E+36 4.4730E+36 5.6879E+36 8.4000E+36 3.0162E+36
33466 6.1447E+35 1.6685E+36 4.5975E+36 2.5992E+36 6.9098E+36 2.4528E+36
33467 4.5431E+35 3.6499E+35 1.3377E+35 9.4480E+35 1.1183E+36 4.0494E+35
33468 4.1637E+35 1.1542E+36 3.6233E+36 2.3792E+36 4.9066E+36 1.7555E+36
33469 3.5230E+32 7.0037E+36 7.3355E+35 5.9768E+36 1.6515E+37 5.7338E+36
33470 1.7223E+36 2.1230E+36 4.1779E+36 5.6654E+36 7.9481E+36 2.8541E+36
33471 2.1371E+35 7.9818E+35 2.4144E+35 1.5266E+36 2.2484E+36 8.0479E+35
33472 1.7093E+36 1.7383E+36 1.7875E+37 2.7891E+36 9.7870E+36 3.4871E+36
33473 1.7114E+36 7.6755E+35 1.2025E+36 1.5657E+36 2.9003E+36 1.0385E+36
33474 1.0126E+36 8.6351E+35 3.1485E+35 2.1499E+36 2.6279E+36 9.4433E+35
33475 3.4059E+35 1.3925E+36 4.1873E+35 2.5746E+36 3.8140E+36 1.3612E+36
33476 1.8231E+36 2.1989E+36 2.1963E+37 3.4735E+36 1.1402E+37 4.0634E+36
33477 1.2859E+36 1.1418E+36 4.1515E+35 2.7981E+36 3.4592E+36 1.2415E+36
33478 1.0663E+36 4.2145E+36 3.4678E+36 7.1364E+36 1.2162E+37 4.3338E+36
33479 4.1735E+35 1.8414E+36 5.4966E+35 3.3273E+36 4.9553E+36 1.7674E+36
33480 1.8787E+36 2.7480E+36 2.6221E+37 4.2121E+36 1.2828E+37 4.5726E+36
33481 9.9900E+35 1.0474E+36 3.6796E+36 2.6897E+36 4.5747E+36 1.6420E+36
33482 2.9784E+36 1.3762E+36 1.2325E+36 2.9137E+36 4.8077E+36 1.7215E+36
33483 1.6078E+36 1.5137E+36 5.4807E+35 3.6467E+36 4.5368E+36 1.6267E+36
33484 2.8215E+36 7.7545E+36 3.7711E+36 1.3481E+37 1.4191E+37 5.0712E+36
33485 4.9659E+35 2.4358E+36 7.1800E+35 4.2809E+36 6.3886E+36 2.2778E+36
33486 1.2909E+32 3.3595E+35 2.1272E+34 3.3124E+35 1.7605E+36 6.1466E+35
33487 6.2964E+35 7.8245E+36 3.2919E+36 1.0562E+37 1.4675E+37 5.2193E+36
33488 1.2794E+35 4.5298E+35 7.7266E+34 8.9962E+35 1.3020E+36 4.6945E+35
33489 1.9498E+36 1.9873E+36 7.1490E+35 4.7051E+36 5.8351E+36 2.0910E+36
33490 4.4088E+35 3.5965E+35 2.3370E+35 9.1118E+35 1.1261E+36 4.0757E+35
33491 5.8599E+35 3.4617E+36 9.9295E+35 5.8335E+36 8.6108E+36 3.0698E+36
33492 1.2086E+35 4.3979E+35 2.3598E+35 8.3968E+35 1.3167E+36 4.7431E+35
33493 2.2895E+36 1.3707E+36 4.8281E+36 3.2267E+36 5.9143E+36 2.1211E+36
33494 2.3004E+36 2.6199E+36 9.3202E+35 6.0898E+36 7.4112E+36 2.6549E+36
33495 3.6837E+36 2.8243E+36 5.4962E+36 7.0199E+36 9.9046E+36 3.5562E+36
33496 9.8122E+35 8.5052E+35 5.4972E+35 2.0710E+36 2.6473E+36 9.5090E+35
33497 6.2424E+35 4.2540E+36 1.1901E+36 6.9671E+36 1.0081E+37 3.5940E+36
33498 5.1755E+35 4.3294E+36 1.8839E+37 5.7405E+36 1.4666E+37 5.2187E+36
33499 7.1940E+35 2.3388E+36 6.2851E+36 3.5211E+36 9.1438E+36 3.2473E+36
33500 2.0586E+35 7.8301E+35 4.1973E+35 1.4597E+36 2.2656E+36 8.1052E+35
33501 2.6424E+36 3.5698E+36 1.2417E+36 8.1086E+36 9.4232E+36 3.3754E+36
33502 1.2452E+36 1.1245E+36 7.2469E+35 2.6943E+36 3.4851E+36 1.2502E+36
33503 6.4883E+35 5.2919E+36 1.4282E+36 8.3764E+36 1.1702E+37 4.1729E+36
33504 4.9634E+35 1.5112E+36 4.7019E+36 3.0325E+36 6.2995E+36 2.2524E+36
33505 3.2754E+35 1.3656E+36 7.2749E+35 2.4590E+36 3.8447E+36 1.3715E+36
33506 2.1970E+36 1.0105E+36 1.5908E+36 2.0484E+36 3.7669E+36 1.3481E+36
33507 2.8408E+36 4.6863E+36 1.5711E+36 1.0335E+37 1.1267E+37 4.0361E+36
33508 1.5556E+36 1.4907E+36 9.5655E+35 3.5100E+36 4.5712E+36 1.6384E+36
33509 1.3805E+36 7.8704E+36 2.0833E+36 1.3419E+37 1.4310E+37 5.1125E+36
33510 6.5754E+35 6.3377E+36 1.6454E+36 9.6959E+36 1.3039E+37 4.6501E+36
33511 1.9191E+36 2.7758E+36 5.3540E+36 7.1935E+36 9.7822E+36 3.5121E+36
33512 4.0094E+35 1.8056E+36 9.5467E+35 3.1761E+36 4.9961E+36 1.7811E+36
33513 2.9146E+36 5.8000E+36 1.8535E+36 1.2262E+37 1.2657E+37 4.5340E+36
33514 1.8823E+36 1.9530E+36 1.2450E+36 4.5184E+36 5.8686E+36 2.1021E+36
33515 1.0802E+36 5.0292E+36 3.9919E+36 8.2585E+36 1.3557E+37 4.8310E+36
33516 1.3590E+36 1.6605E+36 5.7721E+36 4.1062E+36 6.9887E+36 2.5061E+36
33517 4.7584E+35 2.3823E+36 1.2437E+36 4.0751E+36 6.4276E+36 2.2906E+36
33518 2.2167E+36 2.5703E+36 1.6200E+36 5.8367E+36 7.4422E+36 2.6649E+36
33519 4.1199E+36 2.1349E+36 1.9374E+36 4.5374E+36 7.1335E+36 2.5549E+36
33520 2.5434E+36 3.4998E+36 2.1562E+36 7.7648E+36 9.4552E+36 3.3856E+36
33521 5.5999E+35 3.3736E+36 1.7139E+36 5.5336E+36 8.6381E+36 3.0781E+36
33522 2.7818E+35 1.0668E+36 1.8148E+35 2.0395E+36 2.9181E+36 1.0429E+36
33523 2.6790E+32 9.8751E+35 6.1818E+34 9.3165E+35 3.7046E+36 1.2692E+36
33524 2.7320E+36 4.5864E+36 2.7235E+36 9.8826E+36 1.1287E+37 4.0420E+36
33525 5.9618E+35 4.1424E+36 2.0526E+36 6.6039E+36 1.0106E+37 3.6015E+36
33526 3.8501E+36 3.3413E+36 6.3672E+36 8.1761E+36 1.1066E+37 3.9730E+36
33527 2.6859E+36 1.7749E+36 6.2065E+36 4.1267E+36 7.4166E+36 2.6593E+36
33528 2.8029E+36 5.6779E+36 3.2138E+36 1.1735E+37 1.2676E+37 4.5389E+36
33529 6.1460E+35 4.8489E+36 2.3436E+36 7.5468E+36 1.1276E+37 4.0187E+36
33530 9.8754E+34 2.5188E+35 1.3913E+36 4.8447E+35 1.3212E+36 4.7675E+35
33531 6.2775E+35 6.1748E+36 2.8388E+36 9.1989E+36 1.3070E+37 4.6588E+36
33532 7.6505E+35 2.8641E+36 7.5196E+36 4.2146E+36 1.0649E+37 3.7830E+36
33533 5.9444E+35 2.1552E+36 6.5615E+36 4.1474E+36 8.5668E+36 3.0617E+36
33534 2.7783E+36 1.3328E+36 2.1122E+36 2.6936E+36 4.8832E+36 1.7473E+36
33535 3.2464E+36 8.9210E+36 6.5412E+35 1.2490E+37 1.5440E+37 5.4277E+36
33536 2.2846E+35 3.9514E+35 1.3458E+35 9.8677E+35 1.1673E+36 4.2358E+35
33537 1.3242E+36 7.6925E+36 3.6067E+36 1.2813E+37 1.4321E+37 5.1147E+36
33538 5.0998E+35 4.5424E+35 4.0662E+34 7.8913E+35 1.5438E+36 5.4147E+35
33539 2.0084E+36 3.3116E+36 6.2443E+36 8.3597E+36 1.1038E+37 3.9626E+36
33540 8.8315E+35 8.0727E+35 7.2514E+34 1.3810E+36 2.5416E+36 8.9167E+35
33541 1.4437E+36 1.4041E+36 1.2651E+35 2.3615E+36 4.1591E+36 1.4633E+36
33542 3.2827E+32 7.8684E+36 2.5043E+36 6.2083E+36 1.8731E+37 6.4276E+36
33543 3.2913E+32 2.9035E+36 1.6513E+37 1.6100E+36 1.7382E+37 6.0464E+36
33544 3.4344E+32 8.1694E+36 1.4663E+36 6.6406E+36 1.8743E+37 6.4335E+36
33545 1.8047E+36 1.8555E+36 1.6721E+35 3.0965E+36 5.3197E+36 1.8749E+36
33546 1.4864E+36 1.9704E+36 6.7957E+36 4.7947E+36 8.0782E+36 2.8962E+36
33547 4.5466E+36 2.5151E+36 2.2920E+36 5.3707E+36 8.1776E+36 2.9292E+36
33548 1.1872E+32 3.1698E+35 1.1234E+35 2.9536E+35 1.7690E+36 6.1701E+35
33549 3.4826E+35 1.4080E+36 2.3860E+35 2.6429E+36 3.7965E+36 1.3553E+36
33550 2.1883E+36 2.4306E+36 2.1856E+35 4.0293E+36 6.7089E+36 2.3685E+36
33551 1.0385E+32 1.1363E+35 7.4658E+35 7.7817E+34 1.3830E+36 5.0957E+35
33552 3.2405E+32 1.6559E+36 1.0264E+35 1.5131E+36 5.4094E+36 1.8547E+36
33553 2.4601E+32 9.2998E+35 3.2582E+35 8.2788E+35 3.7283E+36 1.2766E+36
33554 3.0896E+36 2.3855E+36 8.2070E+36 5.4715E+36 9.3600E+36 3.3560E+36
33555 1.6797E+35 4.4740E+35 2.4681E+36 8.3647E+35 2.3031E+36 8.2518E+35
