Ct OIII SII NII OII Ha Hb
33088 1.8771E+33 3.1082E+33 6.7245E+34 1.6670E+33 2.3356E+34 8.2356E+33
33089 1.8771E+33 3.3697E+33 6.7521E+34 1.6720E+33 2.3449E+34 8.2682E+33
33090 2.6941E+32 5.7760E+32 3.0429E+33 2.7038E+32 2.6831E+34 8.9581E+33
33091 8.0798E+32 1.4386E+33 9.0335E+32 7.9109E+32 2.5949E+34 8.7661E+33
33092 1.8771E+33 3.5673E+33 6.7646E+34 1.6743E+33 2.3522E+34 8.2935E+33
33093 1.4093E+33 2.9721E+33 1.6385E+35 1.1362E+33 2.2802E+34 8.1448E+33
33094 1.8771E+33 3.6833E+33 6.7689E+34 1.6750E+33 2.3575E+34 8.3114E+33
33095 8.6676E+31 2.0800E+32 3.1164E+33 8.7962E+31 2.7177E+34 9.0350E+33
33096 2.7008E+32 6.4330E+32 9.7214E+32 2.7293E+32 2.6934E+34 8.9866E+33
33097 8.6673E+32 1.2661E+32 2.7596E+32 9.2281E+31 8.9436E+34 2.9744E+34
33098 7.9895E+32 1.4230E+33 8.9322E+33 7.7959E+32 2.5791E+34 8.7337E+33
33099 2.1153E+33 1.9769E+33 6.9178E+33 1.8411E+33 2.3210E+34 8.0882E+33
33100 8.5967E+31 2.2399E+32 9.8208E+33 8.7411E+31 2.7070E+34 9.0186E+33
33101 7.1241E+32 1.3075E+33 8.0155E+34 6.7129E+32 2.4515E+34 8.4772E+33
33102 8.6672E+32 4.3336E+31 2.3990E+32 8.7243E+31 8.7024E+34 2.8990E+34
33103 2.7476E+32 1.3662E+31 2.4036E+31 2.7635E+31 8.7110E+34 2.9006E+34
33104 8.6673E+32 5.7371E+31 2.5324E+32 8.9276E+31 8.8181E+34 2.9345E+34
33105 7.7790E+32 1.3887E+33 2.7523E+34 7.5284E+32 2.5437E+34 8.6619E+33
33106 8.6673E+32 7.1741E+31 2.6157E+32 9.0444E+31 8.8721E+34 2.9513E+34
33107 8.6673E+32 8.3646E+31 2.6643E+32 9.1094E+31 8.8991E+34 2.9599E+34
33108 8.6673E+32 9.4521E+31 2.6980E+32 9.1528E+31 8.9160E+34 2.9654E+34
33109 8.6673E+32 1.0575E+32 2.7248E+32 9.1864E+31 8.9285E+34 2.9695E+34
33110 8.6673E+32 1.1713E+32 2.7458E+32 9.2119E+31 8.9378E+34 2.9725E+34
33111 8.0798E+32 1.6328E+33 9.1237E+32 7.9745E+32 2.6040E+34 8.7967E+33
33112 2.7474E+32 1.3636E+31 2.4009E+32 2.7629E+31 8.7095E+34 2.9002E+34
33113 8.6674E+32 4.3158E+31 7.5795E+31 8.7194E+31 8.6998E+34 2.8982E+34
33114 2.6941E+32 6.4175E+32 3.0651E+33 2.7204E+32 2.6891E+34 8.9778E+33
33115 8.6676E+31 2.2568E+32 3.1325E+33 8.8350E+31 2.7217E+34 9.0481E+33
33116 2.7008E+32 6.9518E+32 9.7660E+32 2.7399E+32 2.6973E+34 8.9994E+33
33117 2.1157E+33 2.5402E+33 7.2811E+33 1.9084E+33 2.3702E+34 8.2567E+33
33118 2.7477E+32 1.8052E+31 2.5379E+31 2.8282E+31 8.8281E+34 2.9365E+34
33119 7.1242E+32 1.4259E+33 8.0582E+34 6.7418E+32 2.4586E+34 8.5018E+33
33120 7.9895E+32 1.6130E+33 9.0186E+33 7.8567E+32 2.5881E+34 8.7644E+33
33121 7.7790E+32 1.5679E+33 2.7768E+34 7.5826E+32 2.5527E+34 8.6927E+33
33122 2.7475E+32 1.8006E+31 2.5344E+32 2.8277E+31 8.8269E+34 2.9362E+34
33123 8.0798E+32 1.7911E+33 9.1754E+32 8.0115E+32 2.6099E+34 8.8170E+33
33124 8.6675E+32 5.7036E+31 8.0022E+31 8.9230E+31 8.8163E+34 2.9340E+34
33125 2.1158E+33 3.0049E+33 7.4397E+33 1.9385E+33 2.3918E+34 8.3315E+33
33126 2.7477E+32 2.2566E+31 2.6218E+31 2.8655E+31 8.8828E+34 2.9535E+34
33127 2.6941E+32 6.9329E+32 3.0790E+33 2.7309E+32 2.6929E+34 8.9907E+33
33128 7.1242E+32 1.5547E+33 8.0897E+34 6.7634E+32 2.4655E+34 8.5257E+33
33129 7.9895E+32 1.7641E+33 9.0666E+33 7.8911E+32 2.5940E+34 8.7845E+33
33130 7.7790E+32 1.7022E+33 2.7895E+34 7.6110E+32 2.5584E+34 8.7123E+33
33131 8.6588E+32 1.2586E+32 2.7513E+33 9.2136E+31 8.9360E+34 2.9728E+34
33132 2.7475E+32 2.2507E+31 2.6183E+32 2.8650E+31 8.8819E+34 2.9532E+34
33133 8.6675E+32 7.1306E+31 8.2670E+31 9.0404E+31 8.8708E+34 2.9509E+34
33134 2.1158E+33 3.4525E+33 7.5288E+33 1.9556E+33 2.4067E+34 8.3835E+33
33135 1.4091E+33 1.5296E+33 1.5337E+35 1.0832E+33 2.1754E+34 7.7781E+33
33136 8.0798E+32 1.9389E+33 9.2089E+32 8.0358E+32 2.6148E+34 8.8336E+33
33137 2.7477E+32 2.6326E+31 2.6712E+31 2.8864E+31 8.9103E+34 2.9622E+34
33138 7.1242E+32 1.6372E+33 8.1031E+34 6.7727E+32 2.4697E+34 8.5402E+33
33139 8.6650E+32 1.2587E+32 8.7158E+32 9.2237E+31 8.9417E+34 2.9740E+34
33140 7.9895E+32 1.9018E+33 9.0970E+33 7.9131E+32 2.5987E+34 8.8009E+33
33141 7.7790E+32 1.8201E+33 2.7973E+34 7.6287E+32 2.5629E+34 8.7280E+33
33142 2.7475E+32 2.6261E+31 2.6677E+32 2.8860E+31 8.9095E+34 2.9620E+34
33143 1.4093E+33 1.9347E+33 1.5952E+35 1.1137E+33 2.2199E+34 7.9354E+33
33144 8.6675E+32 8.3162E+31 8.4221E+31 9.1060E+31 8.8981E+34 2.9596E+34
33145 2.1158E+33 3.7648E+33 7.5656E+33 1.9627E+33 2.4159E+34 8.4154E+33
33146 2.7477E+32 3.0359E+31 2.7105E+31 2.9025E+31 8.9300E+34 2.9685E+34
33147 2.7475E+32 3.0291E+31 2.7071E+32 2.9022E+31 8.9293E+34 2.9684E+34
33148 1.4093E+33 2.2565E+33 1.6193E+35 1.1261E+33 2.2413E+34 8.0104E+33
33149 8.6675E+32 9.4004E+31 8.5296E+31 9.1499E+31 8.9152E+34 2.9652E+34
33150 2.7477E+32 3.3338E+31 2.7329E+31 2.9114E+31 8.9403E+34 2.9719E+34
33151 2.1158E+33 3.9872E+33 7.5813E+33 1.9656E+33 2.4227E+34 8.4390E+33
33152 8.6675E+32 1.0523E+32 8.6156E+31 9.1840E+31 8.9280E+34 2.9693E+34
33153 2.1158E+33 4.1228E+33 7.5868E+33 1.9666E+33 2.4279E+34 8.4567E+33
33154 8.6587E+32 4.3074E+31 2.3917E+33 8.7073E+31 8.6923E+34 2.8966E+34
33155 2.7477E+32 3.6963E+31 2.7545E+31 2.9197E+31 8.9498E+34 2.9750E+34
33156 2.7475E+32 3.3268E+31 2.7296E+32 2.9111E+31 8.9397E+34 2.9718E+34
33157 1.4093E+33 2.4926E+33 1.6296E+35 1.1316E+33 2.2538E+34 8.0541E+33
33158 8.6649E+32 4.3075E+31 7.5715E+32 8.7159E+31 8.6974E+34 2.8976E+34
33159 8.6675E+32 1.1661E+32 8.6828E+31 9.2098E+31 8.9373E+34 2.9724E+34
33160 8.6588E+32 5.6923E+31 2.5242E+33 8.9109E+31 8.8089E+34 2.9324E+34
33161 2.7475E+32 3.6891E+31 2.7513E+32 2.9194E+31 8.9492E+34 2.9749E+34
33162 1.4093E+33 2.6898E+33 1.6349E+35 1.1344E+33 2.2635E+34 8.0874E+33
33163 8.6650E+32 5.6906E+31 7.9923E+32 8.9199E+31 8.8143E+34 2.9335E+34
33164 8.6397E+32 1.2619E+32 8.6719E+33 9.1860E+31 8.9195E+34 2.9694E+34
33165 8.6588E+32 7.1151E+31 2.6072E+33 9.0281E+31 8.8634E+34 2.9494E+34
33166 1.4093E+33 2.8334E+33 1.6373E+35 1.1356E+33 2.2706E+34 8.1122E+33
33167 8.6650E+32 7.1135E+31 8.2563E+32 9.0374E+31 8.8689E+34 2.9505E+34
33168 2.7195E+33 3.9442E+32 8.6599E+32 2.8944E+32 8.9040E+34 2.9660E+34
33169 8.6588E+32 8.2983E+31 2.6558E+33 9.0936E+31 8.8908E+34 2.9581E+34
33170 1.4093E+33 2.9226E+33 1.6382E+35 1.1361E+33 2.2759E+34 8.1302E+33
33171 8.6650E+32 8.2972E+31 8.4112E+32 9.1031E+31 8.8964E+34 2.9592E+34
33172 2.7201E+33 3.9453E+32 2.7403E+32 2.8954E+32 8.9057E+34 2.9663E+34
33173 2.7175E+33 3.9358E+32 2.7337E+33 2.8912E+32 8.8984E+34 2.9649E+34
33174 8.6588E+32 9.5671E+31 2.6945E+33 9.1438E+31 8.9104E+34 2.9644E+34
33175 8.6650E+32 9.5653E+31 8.5345E+32 9.1535E+31 8.9160E+34 2.9655E+34
33176 8.6396E+32 4.3216E+31 7.5521E+33 8.6869E+31 8.6790E+34 2.8939E+34
33177 2.7114E+33 3.9308E+32 8.6133E+33 2.8820E+32 8.8825E+34 2.9615E+34
33178 8.6588E+32 1.0502E+32 2.7165E+33 9.1715E+31 8.9207E+34 2.9678E+34
33179 2.7195E+33 1.3599E+32 7.5370E+32 2.7374E+32 8.6633E+34 2.8904E+34
33180 8.6650E+32 1.0501E+32 8.6045E+32 9.1813E+31 8.9263E+34 2.9689E+34
33181 2.6917E+33 3.8913E+32 2.6965E+34 2.8518E+32 8.8308E+34 2.9507E+34
33182 8.6397E+32 5.8470E+31 7.9956E+33 8.9016E+31 8.8005E+34 2.9313E+34
33183 8.6588E+32 1.1638E+32 2.7375E+33 9.1972E+31 8.9301E+34 2.9709E+34
33184 2.7195E+33 1.7976E+32 7.9558E+32 2.8012E+32 8.7788E+34 2.9259E+34
33185 8.6650E+32 1.1637E+32 8.6716E+32 9.2072E+31 8.9357E+34 2.9720E+34
33186 2.7201E+33 1.3601E+32 2.3842E+32 2.7383E+32 8.6649E+34 2.8907E+34
33187 8.6397E+32 7.1576E+31 8.2281E+33 9.0051E+31 8.8482E+34 2.9462E+34
33188 2.7175E+33 1.3573E+32 2.3802E+33 2.7342E+32 8.6571E+34 2.8891E+34
33189 8.3929E+33 1.1841E+33 8.4673E+32 8.9225E+32 8.7885E+34 2.9413E+34
33190 8.3928E+33 4.1287E+32 7.3650E+32 8.4311E+32 8.5370E+34 2.8616E+34
33191 8.3929E+33 5.5053E+32 7.8024E+32 8.6431E+32 8.6624E+34 2.9005E+34
33192 2.7195E+33 2.2458E+32 8.2167E+32 2.8377E+32 8.8326E+34 2.9428E+34
33193 8.3929E+33 6.8508E+32 8.0560E+32 8.7553E+32 8.7162E+34 2.9175E+34
33194 2.7201E+33 1.7978E+32 2.5169E+32 2.8021E+32 8.7804E+34 2.9263E+34
33195 8.6397E+32 8.3435E+31 8.3790E+33 9.0694E+31 8.8750E+34 2.9548E+34
33196 2.7113E+33 1.3573E+32 7.5105E+33 2.7265E+32 8.6425E+34 2.8859E+34
33197 8.3929E+33 7.9714E+32 8.2032E+32 8.8175E+32 8.7434E+34 2.9263E+34
33198 2.7175E+33 1.7932E+32 2.5120E+33 2.7980E+32 8.7727E+34 2.9247E+34
33199 8.3929E+33 8.9857E+32 8.3025E+32 8.8580E+32 8.7605E+34 2.9320E+34
33200 8.3929E+33 1.0015E+33 8.3783E+32 8.8882E+32 8.7732E+34 2.9362E+34
33201 8.3929E+33 1.1030E+33 8.4340E+32 8.9098E+32 8.7826E+34 2.9393E+34
33202 8.3867E+33 1.1828E+33 2.6739E+33 8.9136E+32 8.7837E+34 2.9403E+34
33203 2.7195E+33 2.6168E+32 8.3685E+32 2.8580E+32 8.8596E+34 2.9514E+34
33204 8.3866E+33 4.1277E+32 2.3274E+33 8.4237E+32 8.5325E+34 2.8607E+34
33205 2.7201E+33 2.2458E+32 2.5996E+32 2.8386E+32 8.8343E+34 2.9431E+34
33206 8.6397E+32 9.6106E+31 8.4983E+33 9.1184E+31 8.8943E+34 2.9610E+34
33207 8.3867E+33 5.5042E+32 2.4652E+33 8.6353E+32 8.6577E+34 2.8995E+34
33208 2.7114E+33 1.7945E+32 7.9241E+33 2.7900E+32 8.7575E+34 2.9214E+34
33209 8.3867E+33 6.8499E+32 2.5450E+33 8.7473E+32 8.7114E+34 2.9165E+34
33210 2.7175E+33 2.2400E+32 2.5942E+33 2.8345E+32 8.8267E+34 2.9415E+34
33211 2.6917E+33 1.3708E+32 2.3656E+34 2.7042E+32 8.6013E+34 2.8778E+34
33212 8.3867E+33 7.9694E+32 2.5913E+33 8.8093E+32 8.7386E+34 2.9253E+34
33213 8.3867E+33 8.9822E+32 2.6224E+33 8.8496E+32 8.7557E+34 2.9309E+34
33214 8.3867E+33 1.0010E+33 2.6462E+33 8.8797E+32 8.7684E+34 2.9352E+34
33215 8.3867E+33 1.1021E+33 2.6636E+33 8.9011E+32 8.7778E+34 2.9383E+34
33216 8.3034E+33 1.1645E+33 2.6359E+34 8.7872E+32 8.7196E+34 2.9269E+34
33217 2.7195E+33 2.9551E+32 8.4729E+32 2.8715E+32 8.8765E+34 2.9569E+34
33218 8.3675E+33 1.1784E+33 8.4235E+33 8.8834E+32 8.7681E+34 2.9371E+34
33219 8.6397E+32 1.0544E+32 8.5658E+33 9.1453E+31 8.9044E+34 2.9644E+34
33220 2.7201E+33 2.6173E+32 2.6478E+32 2.8589E+32 8.8613E+34 2.9517E+34
33221 2.7114E+33 2.2418E+32 8.1811E+33 2.8262E+32 8.8112E+34 2.9382E+34
33222 2.6917E+33 1.8237E+32 2.4947E+34 2.7664E+32 8.7125E+34 2.9123E+34
33223 2.7175E+33 2.6105E+32 2.6420E+33 2.8548E+32 8.8538E+34 2.9502E+34
33224 8.3033E+33 4.1697E+32 2.3135E+34 8.3291E+32 8.4812E+34 2.8506E+34
33225 8.3674E+33 4.1210E+32 7.3413E+33 8.3973E+32 8.5175E+34 2.8574E+34
33226 8.3034E+33 5.4831E+32 2.4398E+34 8.5231E+32 8.5950E+34 2.8862E+34
33227 8.3675E+33 5.4956E+32 7.7739E+33 8.6081E+32 8.6423E+34 2.8962E+34
33228 8.3034E+33 6.8225E+32 2.5170E+34 8.6321E+32 8.6480E+34 2.9030E+34
33229 8.3675E+33 6.8386E+32 8.0236E+33 8.7195E+32 8.6959E+34 2.9132E+34
33230 2.7195E+33 3.3031E+32 8.5554E+32 2.8818E+32 8.8890E+34 2.9610E+34
33231 8.3034E+33 7.9285E+32 2.5610E+34 8.6915E+32 8.6748E+34 2.9118E+34
33232 2.7201E+33 2.9557E+32 2.6809E+32 2.8724E+32 8.8782E+34 2.9572E+34
33233 8.6397E+32 1.1676E+32 8.6300E+33 9.1702E+31 8.9137E+34 2.9674E+34
33234 8.3675E+33 7.9549E+32 8.1680E+33 8.7809E+32 8.7230E+34 2.9220E+34
33235 8.3034E+33 9.0889E+32 2.5942E+34 8.7349E+32 8.6941E+34 2.9182E+34
33236 2.7175E+33 2.9478E+32 2.6749E+33 2.8683E+32 8.8707E+34 2.9557E+34
33237 2.6917E+33 2.2301E+32 2.5661E+34 2.7983E+32 8.7596E+34 2.9273E+34
33238 8.3675E+33 8.9634E+32 8.2649E+33 8.8208E+32 8.7401E+34 2.9276E+34
33239 8.3034E+33 9.9205E+32 2.6119E+34 8.7573E+32 8.7043E+34 2.9217E+34
33240 8.3675E+33 9.9844E+32 8.3385E+33 8.8503E+32 8.7528E+34 2.9319E+34
33241 2.7114E+33 2.6118E+32 8.3301E+33 2.8463E+32 8.8380E+34 2.9468E+34
33242 8.3034E+33 1.0888E+33 2.6272E+34 8.7765E+32 8.7137E+34 2.9249E+34
33243 8.3675E+33 1.0986E+33 8.3919E+33 8.8713E+32 8.7622E+34 2.9350E+34
33244 2.7195E+33 3.6540E+32 8.6189E+32 2.8896E+32 8.8982E+34 2.9640E+34
33245 2.7201E+33 3.3040E+32 2.7071E+32 2.8828E+32 8.8907E+34 2.9613E+34
33246 2.6917E+33 2.5966E+32 2.6119E+34 2.8178E+32 8.7863E+34 2.9359E+34
33247 2.7175E+33 3.2956E+32 2.7008E+33 2.8786E+32 8.8833E+34 2.9598E+34
33248 2.7114E+33 3.0057E+32 8.4470E+33 2.8615E+32 8.8572E+34 2.9531E+34
33249 8.1088E+33 1.1065E+33 8.0746E+34 8.4884E+32 8.5751E+34 2.8966E+34
33250 8.1087E+33 4.0985E+32 7.1470E+34 8.0689E+32 8.3407E+34 2.8202E+34
33251 2.7201E+33 3.6549E+32 2.7273E+32 2.8906E+32 8.8999E+34 2.9644E+34
33252 2.7175E+33 3.6458E+32 2.7208E+33 2.8864E+32 8.8926E+34 2.9629E+34
33253 8.1088E+33 5.5032E+32 7.5559E+34 8.2661E+32 8.4576E+34 2.8574E+34
33254 2.6917E+33 2.9860E+32 2.6474E+34 2.8325E+32 8.8055E+34 2.9422E+34
33255 8.1088E+33 6.6971E+32 7.7610E+34 8.3574E+32 8.5036E+34 2.8724E+34
33256 8.1088E+33 7.7552E+32 7.8864E+34 8.4110E+32 8.5299E+34 2.8812E+34
33257 2.7114E+33 3.2948E+32 8.5125E+33 2.8697E+32 8.8674E+34 2.9565E+34
33258 8.1088E+33 8.8458E+32 7.9766E+34 8.4486E+32 8.5492E+34 2.8877E+34
33259 8.1088E+33 9.5997E+32 8.0210E+34 8.4667E+32 8.5596E+34 2.8912E+34
33260 2.6917E+33 3.2698E+32 2.6670E+34 2.8403E+32 8.8156E+34 2.9456E+34
33261 8.1088E+33 1.0311E+33 8.0518E+34 8.4792E+32 8.5677E+34 2.8940E+34
33262 2.7114E+33 3.6430E+32 8.5739E+33 2.8773E+32 8.8766E+34 2.9595E+34
33263 2.6917E+33 3.6105E+32 2.6851E+34 2.8474E+32 8.8249E+34 2.9487E+34
33264 2.1776E+34 2.6211E+33 2.1686E+35 2.2018E+33 7.9897E+34 2.7727E+34
33265 2.1776E+34 1.1470E+33 1.9732E+35 2.1137E+33 7.7582E+34 2.6938E+34
33266 2.1776E+34 1.5143E+33 2.0782E+35 2.1631E+33 7.8690E+34 2.7311E+34
33267 2.1776E+34 1.8028E+33 2.1229E+35 2.1826E+33 7.9131E+34 2.7463E+34
33268 2.1776E+34 2.0708E+33 2.1482E+35 2.1932E+33 7.9428E+34 2.7566E+34
33269 2.1776E+34 2.2475E+33 2.1586E+35 2.1976E+33 7.9592E+34 2.7622E+34
33270 2.1776E+34 2.4077E+33 2.1646E+35 2.2001E+33 7.9725E+34 2.7668E+34
33271 2.1776E+34 2.5279E+33 2.1674E+35 2.2012E+33 7.9821E+34 2.7701E+34
33272 2.4442E+34 3.1749E+33 7.8493E+33 2.5876E+33 8.4588E+34 2.8716E+34
33273 2.4441E+34 1.1989E+33 6.8939E+33 2.4498E+33 8.1941E+34 2.7853E+34
33274 2.4442E+34 1.6015E+33 7.3298E+33 2.5174E+33 8.3304E+34 2.8288E+34
33275 2.4442E+34 1.9677E+33 7.5534E+33 2.5488E+33 8.3827E+34 2.8458E+34
33276 2.4442E+34 2.3176E+33 7.6944E+33 2.5677E+33 8.4134E+34 2.8561E+34
33277 2.4510E+34 3.1920E+33 2.4909E+33 2.5969E+33 8.4716E+34 2.8743E+34
33278 2.4442E+34 2.5820E+33 7.7676E+33 2.5772E+33 8.4301E+34 2.8618E+34
33279 2.4442E+34 2.8251E+33 7.8140E+33 2.5831E+33 8.4426E+34 2.8660E+34
33280 2.4442E+34 3.0259E+33 7.8386E+33 2.5862E+33 8.4518E+34 2.8692E+34
33281 2.4510E+34 1.2005E+33 2.1852E+33 2.4578E+33 8.2062E+34 2.7879E+34
33282 2.4510E+34 1.6034E+33 2.3238E+33 2.5258E+33 8.3430E+34 2.8314E+34
33283 2.4510E+34 1.9702E+33 2.3952E+33 2.5574E+33 8.3954E+34 2.8485E+34
33284 2.4510E+34 2.3215E+33 2.4405E+33 2.5765E+33 8.4262E+34 2.8588E+34
33285 2.4510E+34 2.5880E+33 2.4641E+33 2.5862E+33 8.4429E+34 2.8644E+34
33286 2.3657E+34 2.9728E+33 7.5307E+34 2.4690E+33 8.2997E+34 2.8381E+34
33287 2.4254E+34 3.1229E+33 2.4564E+34 2.5586E+33 8.4188E+34 2.8632E+34
33288 2.4510E+34 2.8350E+33 2.4793E+33 2.5922E+33 8.4554E+34 2.8687E+34
33289 2.4510E+34 3.0411E+33 2.4874E+33 2.5955E+33 8.4647E+34 2.8719E+34
33290 4.2321E+34 4.6281E+33 4.3439E+35 3.7319E+33 7.3336E+34 2.6281E+34
33291 4.2319E+34 2.3682E+33 4.0061E+35 3.5940E+33 7.0501E+34 2.5290E+34
33292 4.2320E+34 3.0675E+33 4.2233E+35 3.6854E+33 7.1888E+34 2.5780E+34
33293 4.2321E+34 3.5680E+33 4.2930E+35 3.7127E+33 7.2413E+34 2.5964E+34
33294 4.2321E+34 3.9727E+33 4.3243E+35 3.7246E+33 7.2751E+34 2.6081E+34
33295 4.2321E+34 4.2656E+33 4.3372E+35 3.7295E+33 7.2975E+34 2.6158E+34
33296 4.2321E+34 4.4668E+33 4.3421E+35 3.7313E+33 7.3134E+34 2.6213E+34
33297 4.2321E+34 4.5842E+33 4.3436E+35 3.7319E+33 7.3249E+34 2.6252E+34
33298 2.4254E+34 1.1929E+33 2.1636E+34 2.4245E+33 8.1558E+34 2.7770E+34
33299 2.3656E+34 1.1698E+33 6.6760E+34 2.3448E+33 8.0389E+34 2.7517E+34
33300 2.4254E+34 1.5939E+33 2.2994E+34 2.4912E+33 8.2910E+34 2.8203E+34
33301 2.3656E+34 1.5621E+33 7.0895E+34 2.4088E+33 8.1718E+34 2.7948E+34
33302 2.4254E+34 1.9576E+33 2.3684E+34 2.5219E+33 8.3429E+34 2.8374E+34
33303 2.3657E+34 1.9138E+33 7.2937E+34 2.4376E+33 8.2231E+34 2.8119E+34
33304 5.8373E+34 6.3903E+33 6.1660E+34 6.0236E+33 7.7588E+34 2.7244E+34
33305 2.4254E+34 2.3022E+33 2.4112E+34 2.5401E+33 8.3735E+34 2.8476E+34
33306 5.3845E+34 5.8496E+33 1.7858E+35 5.3604E+33 7.5999E+34 2.6900E+34
33307 2.3657E+34 2.1992E+33 7.4025E+34 2.4523E+33 8.2503E+34 2.8212E+34
33308 5.9896E+34 6.5853E+33 2.0060E+34 6.2483E+33 7.8195E+34 2.7372E+34
33309 2.4254E+34 2.5600E+33 2.4330E+34 2.5491E+33 8.3902E+34 2.8533E+34
33310 6.0362E+34 6.6500E+33 6.4018E+33 6.3206E+33 7.8398E+34 2.7415E+34
33311 2.3657E+34 2.4764E+33 7.4728E+34 2.4615E+33 8.2704E+34 2.8281E+34
33312 2.4254E+34 2.7921E+33 2.4464E+34 2.5545E+33 8.4026E+34 2.8576E+34
33313 2.3657E+34 2.6749E+33 7.5054E+34 2.4657E+33 8.2825E+34 2.8322E+34
33314 5.8368E+34 2.8812E+33 5.4426E+34 5.6848E+33 7.4225E+34 2.6093E+34
33315 2.4254E+34 2.9787E+33 2.4533E+34 2.5573E+33 8.4116E+34 2.8607E+34
33316 5.3841E+34 2.7741E+33 1.6029E+35 5.0985E+33 7.2882E+34 2.5821E+34
33317 2.3657E+34 2.8574E+33 7.5240E+34 2.4681E+33 8.2929E+34 2.8358E+34
33318 5.8373E+34 3.8811E+33 5.8774E+34 5.9014E+33 7.6099E+34 2.6730E+34
33319 5.9890E+34 2.9367E+33 1.7644E+34 5.8890E+33 7.4816E+34 2.6222E+34
33320 6.0356E+34 2.9122E+33 5.5941E+33 5.9384E+33 7.4864E+34 2.6214E+34
33321 5.3844E+34 3.6692E+33 1.7150E+35 5.2678E+33 7.4517E+34 2.6386E+34
33322 5.8373E+34 4.6448E+33 6.0353E+34 5.9705E+33 7.6657E+34 2.6922E+34
33323 5.9895E+34 3.9553E+33 1.9068E+34 6.1151E+33 7.6709E+34 2.6861E+34
33324 5.3845E+34 4.3674E+33 1.7556E+35 5.3224E+33 7.5074E+34 2.6580E+34
33325 6.0362E+34 3.9237E+33 6.0629E+33 6.1762E+33 7.6860E+34 2.6886E+34
33326 5.8373E+34 5.3724E+33 6.1207E+34 6.0057E+33 7.7023E+34 2.7050E+34
33327 5.9896E+34 4.7428E+33 1.9601E+34 6.1892E+33 7.7267E+34 2.7052E+34
33328 6.0362E+34 4.7801E+33 6.2521E+33 6.2597E+33 7.7476E+34 2.7096E+34
33329 5.3845E+34 4.9286E+33 1.7740E+35 5.3460E+33 7.5406E+34 2.6696E+34
33330 5.8373E+34 5.8338E+33 6.1509E+34 6.0178E+33 7.7230E+34 2.7122E+34
33331 5.9896E+34 5.5084E+33 1.9900E+34 6.2283E+33 7.7633E+34 2.7179E+34
33332 6.0362E+34 5.4736E+33 6.3414E+33 6.2967E+33 7.7804E+34 2.7210E+34
33333 5.3845E+34 5.3775E+33 1.7823E+35 5.3562E+33 7.5647E+34 2.6779E+34
33334 5.8373E+34 6.1512E+33 6.1624E+34 6.0222E+33 7.7381E+34 2.7174E+34
33335 5.9896E+34 6.0024E+33 2.0008E+34 6.2420E+33 7.7839E+34 2.7251E+34
33336 6.0362E+34 6.0619E+33 6.3849E+33 6.3141E+33 7.8045E+34 2.7294E+34
33337 5.3845E+34 5.6524E+33 1.7850E+35 5.3595E+33 7.5803E+34 2.6833E+34
33338 5.8373E+34 6.3366E+33 6.1656E+34 6.0234E+33 7.7502E+34 2.7215E+34
33339 5.9896E+34 6.3544E+33 2.0050E+34 6.2471E+33 7.7997E+34 2.7305E+34
33340 6.0362E+34 6.3952E+33 6.3978E+33 6.3191E+33 7.8191E+34 2.7344E+34
33341 5.3845E+34 5.7984E+33 1.7857E+35 5.3603E+33 7.5913E+34 2.6871E+34
33342 5.9896E+34 6.5271E+33 2.0059E+34 6.2482E+33 7.8106E+34 2.7342E+34
33343 6.0362E+34 6.5909E+33 6.4014E+33 6.3205E+33 7.8309E+34 2.7384E+34
33344 2.7261E+34 1.0754E+34 5.0848E+34 5.4524E+33 1.8698E+34 6.6265E+33
33345 6.6721E+33 4.4169E+33 6.0150E+34 9.6764E+32 2.0247E+34 7.0706E+33
33346 6.7830E+33 8.0666E+33 9.5903E+34 1.5517E+33 2.2918E+34 8.0083E+33
33347 6.7849E+33 9.9650E+33 1.0487E+35 1.6547E+33 2.3527E+34 8.2213E+33
33348 1.2268E+35 1.7112E+34 2.2720E+34 9.4100E+33 4.7188E+34 1.6794E+34
33349 1.4113E+35 1.9236E+34 8.2834E+33 1.2028E+34 4.7168E+34 1.6810E+34
33350 8.0318E+34 1.2583E+34 5.0146E+34 4.8443E+33 4.8220E+34 1.7088E+34
33351 1.4543E+35 1.9251E+34 2.6113E+33 1.2294E+34 4.6640E+34 1.6628E+34
33352 1.8674E+34 4.2202E+33 4.7697E+34 5.7296E+32 5.1687E+34 1.8043E+34
33353 2.2513E+34 1.0755E+34 1.4499E+35 2.2995E+33 6.5372E+34 2.2837E+34
33354 9.5093E+32 3.8382E+32 5.5956E+33 5.7433E+32 2.8424E+34 9.4495E+33
33355 9.5594E+32 3.8531E+32 5.6194E+31 5.7816E+32 2.8544E+34 9.4766E+33
33356 9.5091E+32 2.9660E+32 5.4192E+33 5.6786E+32 2.7541E+34 9.1739E+33
33357 9.5093E+32 3.3543E+32 5.5616E+33 5.7313E+32 2.8140E+34 9.3593E+33
33358 9.5093E+32 3.5156E+32 5.5799E+33 5.7377E+32 2.8265E+34 9.3980E+33
33359 9.5093E+32 3.6226E+32 5.5875E+33 5.7404E+32 2.8330E+34 9.4186E+33
33360 9.5093E+32 3.6927E+32 5.5910E+33 5.7417E+32 2.8365E+34 9.4302E+33
33361 9.5093E+32 3.7538E+32 5.5934E+33 5.7425E+32 2.8392E+34 9.4390E+33
